Name,Model,Price,City,Voivodeship,Production Year,Mileage,Engine Type,Engine Capacity
Opel,MOVANO,39 900 PLN,Marki,Mazowieckie,2014,310 000 km,Diesel,2 299 cm3
Mercedes-Benz,sprinter 319,249 000 PLN,Częstochowa,Śląskie,2021,3 000 km,Diesel,2 997 cm3
Citroën,jumper,77 367 PLN,Częstochowa,Śląskie,2017,161 000 km,2017,Diesel
Peugeot,Boxer,51 537 PLN,Wrocław,Dolnośląskie,2014,281 100 km,2014,Diesel
Renault,Trafic Furgon L2H1,116 848 PLN,Tarnowskie Góry,Śląskie,2020,55 000 km,Diesel,1 997 cm3
Toyota,PROACE,92 250 PLN,Zabrze,Śląskie,2017,183 130 km,Diesel,1 997 cm3
Mercedes-Benz,Sprinter Brygadowka Nawigacja Kamera Cofania Tempomat,209 000 PLN,Cieszyn,Śląskie,2021,56 000 km,Diesel,2 000 cm3
Iveco,Dostawczy,51 900 PLN,Międzyrzec Podlaski,Lubelskie,2013,790 000 km,Diesel,2 998 cm3
Citroën,Jumper,161 622 PLN,Grodzisk Wielkopolski,Wielkopolskie,2021,50 000 km,Diesel,2 200 cm3
Iveco,DAILY 40c17 3.0 ŚMIECIARKA Z PRASA HAKOWIEC Kipper Zamiatarka Pług na Prawo Jazdy kat.B,124 800 PLN,Kokoszkowy,Pomorskie,2012,167 899 km,Diesel,2 989 cm3
Opel,VIVARO,59 999 PLN,Leszno,Mazowieckie,2017,326 000 km,Diesel,1 598 cm3
Mercedes-Benz,Sprinter,15 990 PLN,Szreniawa,Wielkopolskie,1999,254 000 km,Diesel,1 880 cm3
Hymer-Eriba,Capricorne T 676 SL,54 000 PLN,Sosnowiec,Śląskie,2007,77 857 km,2007,Diesel
Iveco,Daily 70C18,209 100 PLN,Lubin,Dolnośląskie,2019,98 000 km,2019,Diesel
Peugeot,Boxer,55 227 PLN,Warszawa,Mazowieckie,2014,317 000 km,2014,Diesel
Opel,MS MOVANO,63 960 PLN,Szczecin,Zachodniopomorskie,2014,127 931 km,2014,Diesel
Nissan,Primastar,21 500 PLN,Tomaszów Mazowiecki,Łódzkie,2007,312 600 km,Diesel,1 987 cm3
Peugeot,PARTNER L1,39 899 PLN,Łódź,Łódzkie,2017,125 000 km,Diesel,1 560 cm3
Volkswagen,TRANSPORTER T6 / Webasto / Klima / NOWE Kpl. Sprzęgło z K.Dwumasowym / Serwis ASO /,66 800 PLN,Mirsk,Dolnośląskie,2016,226 941 km,Diesel,2 000 cm3
Iveco,35S18H OD RĘKI RÓŻNE MODELE,239 000 PLN,Żórawina,Dolnośląskie,2023,1 km,2023,Diesel
Volkswagen,CADDY,24 600 PLN,Sosnowiec,Śląskie,2013,331 000 km,Diesel,1 598 cm3
Mercedes-Benz,Sprinter,34 800 PLN,Grudziądz,Kujawsko-pomorskie,2007,377 000 km,Diesel,3 000 cm3
Mercedes-Benz,Sprinter,221 805 PLN,Łódź,Łódzkie,2023,10 km,Diesel,1 950 cm3
Peugeot,Boxer,51 660 PLN,Częstochowa,Śląskie,2017,257 000 km,Diesel,2 000 cm3
Volkswagen,CADDY,23 999 PLN,Olkusz,Małopolskie,2010,167 000 km,Diesel,1 896 cm3
Nissan,NV300,86 999 PLN,Lubin,Dolnośląskie,2019,30 000 km,Diesel,1 600 cm3
Renault,Master,89 900 PLN,Rybnik,Śląskie,2017,144 500 km,Diesel,2 300 cm3
Opel,VIVARO,59 800 PLN,Gniezno,Wielkopolskie,2018,146 000 km,Diesel,1 600 cm3
Mercedes-Benz,Citan extra long hak salon Polska,29 600 PLN,Gdynia,Pomorskie,2014,142 000 km,Diesel,1 486 cm3
Fiat,DUCATO,36 777 PLN,Kraków,Małopolskie,2013,499 000 km,Diesel,2 999 cm3
Ford,TRANSIT CONNECT,35 900 PLN,Frysztak,Podkarpackie,2017,270 000 km,Diesel,1 500 cm3
Roller Team,Garage P,35 000 EUR,Jurgów,Małopolskie,Niski przebieg,2008,2 287 cm3,123 000 km
Mercedes-Benz,Sprinter,53 997 PLN,Poznań,Wielkopolskie,2012,381 000 km,Diesel,2 987 cm3
Opel,Combo Maxi L2 Długi,56 000 PLN,Ziębice,Dolnośląskie,2020,18 000 km,Diesel,1 499 cm3
Fiat,Ducato,32 900 PLN,Nysa,Opolskie,2010,258 000 km,Diesel,2 999 cm3
Dacia,Logan,8 500 PLN,Elbląg,Warmińsko-mazurskie,2009,142 000 km,Benzyna+LPG,1 390 cm3
Peugeot,Boxer,79 827 PLN,Dąbrówka Wielka,Pomorskie,2018,161 230 km,Diesel,1 997 cm3
Ford,Transit,89 500 PLN,Danków,Świętokrzyskie,2017,99 000 km,Diesel,2 000 cm3
Peugeot,Expert,72 570 PLN,Gdynia,Pomorskie,2016,159 000 km,Diesel,1 997 cm3
Mercedes-Benz,Sprinter,255 840 PLN,Łódź,Łódzkie,2023,10 km,Diesel,1 950 cm3
Mercedes-Benz,Sprinter 314CDI,124 900 PLN,Olsztyn,Warmińsko-mazurskie,2019,74 810 km,Diesel,2 143 cm3
Mercedes-Benz,Sprinter 314 CDI,124 900 PLN,Olsztyn,Warmińsko-mazurskie,2019,71 468 km,Diesel,2 143 cm3
Peugeot,Boxer,49 200 PLN,Częstochowa,Śląskie,2017,253 127 km,Diesel,1 997 cm3
Peugeot,BOXER L3H2 ELEKTRYCZNY BAGAŻNIK DACHOWY*,57 999 PLN,Świdnik,Lubelskie,2016,200 000 km,Diesel,2 200 cm3
Ford,CONNECT 1.5EcoBlu* LONG* L2H1* Klima*,56 999 PLN,Świdnik,Lubelskie,2019,174 000 km,Diesel,1 500 cm3
Citroën,Berlingo XL,70 725 PLN,Gliwice,Śląskie,2019,106 700 km,Diesel,1 560 cm3
Citroën,Jumper,85 485 PLN,Gliwice,Śląskie,2019,140 550 km,Diesel,1 997 cm3
Citroën,Jumper,89 790 PLN,Gliwice,Śląskie,2019,122 610 km,Diesel,1 997 cm3
Iveco,Daily 50c18,209 100 PLN,Smolec,Dolnośląskie,2019,51 000 km,Diesel,2 999 cm3
Ford,Custom,42 990 PLN,Chodzież,Wielkopolskie,2016,199 487 km,Diesel,1 995 cm3
Weinsberg Carahome,,330 000 PLN,Warszawa,Mazowieckie,2018,80 300 km,Diesel,2 287 cm3
Fiat,ducato,56 000 PLN,Ługi,Lubuskie,1992,239 000 km,Diesel,2 500 cm3
Mercedes-Benz,Sprinter,321 400 PLN,Łódź,Łódzkie,2023,10 km,Diesel,1 950 cm3
Renault,Master,215 127 PLN,Siedlce,Mazowieckie,2023,5 km,Diesel,2 299 cm3
Mercedes-Benz,Sprinter Brygadowka Nawigacja Kamera Cofania Tempomat,189 000 PLN,Cieszyn,Śląskie,2021,48 000 km,Diesel,2 000 cm3
Fiat,Scudo,139 900 PLN,Podgórzyn,Kujawsko-pomorskie,2022,13 084 km,Diesel,1 997 cm3
Opel,Vivaro,19 600 PLN,Toszek,Śląskie,2007,307 000 km,Diesel,1 995 cm3
Mercedes-Benz,Vito,28 000 PLN,Nowy Dwór Mazowiecki,Mazowieckie,1997,342 000 km,Benzyna+LPG,2 295 cm3
Volkswagen,Crafter,129 899 PLN,Sokołów,Mazowieckie,2019,144 000 km,Diesel,2 000 cm3
Ford,Custom,92 000 PLN,Jeziorzany,Małopolskie,2018,294 000 km,Diesel,1 995 cm3
Ford,Transit Custom,38 745 PLN,Bielsko-Biała,Śląskie,2015,217 000 km,Diesel,2 200 cm3
Renault,Master,207 870 PLN,Rumia,Pomorskie,2023,1 km,Diesel,2 300 cm3
Iveco,Daily 35S18 16m3 180KM,209 098 PLN,Chorzów,Śląskie,2023,1 km,Diesel,2 998 cm3
Renault,Trafic,72 570 PLN,Sobków,Świętokrzyskie,2018,86 500 km,Diesel,1 600 cm3
Peugeot,Boxer,45 000 PLN,Kłodzko,Dolnośląskie,2017,213 000 km,Diesel,1 998 cm3
Volkswagen,Crafter,116 727 PLN,Garwolin,Mazowieckie,2018,68 000 km,Diesel,2 000 cm3
Fiat,Doblo,89 899 PLN,Poznań,Wielkopolskie,2022,10 km,Diesel,1 598 cm3
Renault,"Master L3H2 2.3dCi 170KM, Salon Polska, Pierwszy Właściciel, BEZWYPADKOWY, FV 23%, Super stan !",63 900 PLN,Zambrów,Podlaskie,2017,245 640 km,Diesel,2 300 cm3
Fiat,Scudo,163 966 PLN,Poznań,Wielkopolskie,2023,10 km,Diesel,1 999 cm3
Fiat,Ducato,145 998 PLN,Poznań,Wielkopolskie,2023,10 km,Diesel,2 184 cm3
Toyota,PROACE CITY,94 900 PLN,Kraków,Małopolskie,2020,122 330 km,Diesel,1 499 cm3
Fiat,FIORINO CHLODNIA MROZNIA CARRIER KLIMA EURO6,38 900 PLN,Tarnobrzeg,Podkarpackie,2017,156 000 km,Diesel,1 300 cm3
Fiat,Ducato,54 500 PLN,Lubomierz,Małopolskie,2015,374 000 km,Diesel,2 999 cm3
Iveco,DAILY 35S17 PLANDEKA WEBASTO KLIMA,84 800 PLN,Mirsk,Dolnośląskie,2016,157 776 km,Diesel,3 000 cm3
Citroën,JUMPER L2H1 PRZEDŁUŻONY NISKI 2.0 HDI 163 KM OKAZJA PEWNY 100%,49 900 PLN,Topola Królewska,Łódzkie,2017,192 000 km,Diesel,1 997 cm3
Citroën,Jumper L3H2 Cena netto 84900zł. 2.2 eHdi 140Km Euro 6 Klima Kamera Nawigacja Tempomat Euro6 Jak Nowy,104 427 PLN,Piasek,Śląskie,2020,47 647 km,Diesel,2 179 cm3
Volkswagen,CADDY,42 927 PLN,Nowe Miasto nad Pilicą,Mazowieckie,2016,240 640 km,Diesel,1 968 cm3
Toyota,PROACE BRYGADOWKA ZABUDOWA 6 7 OSOBOWA,22 017 PLN,Zamarski,Śląskie,2023,1 km,Diesel,2 300 cm3
Ford,Panama P10+,232 470 PLN,Kolonia Lesznowola,Mazowieckie,2021,19 586 km,Diesel,1 997 cm3
Volkswagen,Transporter,66 900 PLN,Zielona Góra,Lubuskie,2017,185 900 km,Diesel,2 000 cm3
Volkswagen,Crafter,42 927 PLN,Żory,Śląskie,2007,247 000 km,Diesel,2 461 cm3
Renault,Trafic,24 900 PLN,Kielce,Świętokrzyskie,2007,225 486 km,Diesel,2 000 cm3
Fiat,"DOBLO MAXI VAN, Salon Polska, Rok 2019 ! ! !",67 648 PLN,Tarnowskie Góry,Śląskie,2019,86 000 km,Diesel,1 598 cm3
Peugeot,PARTNER LONG L2,49 899 PLN,Łódź,Łódzkie,2018,102 000 km,Diesel,1 560 cm3
Volkswagen,LT 35,10 000 PLN,Braniewo,Warmińsko-mazurskie,2001,350 000 km,2001,Diesel
Opel,Vivaro,52 500 PLN,Rutki-Kossaki,Podlaskie,2017,125 000 km,Diesel,1 600 cm3
Ford,Transit Custom,58 500 PLN,Rutki-Kossaki,Podlaskie,2017,144 000 km,Diesel,2 000 cm3
Opel,Vivaro,49 500 PLN,Bielsko-Biała,Śląskie,2014,183 818 km,Diesel,1 995 cm3
Peugeot,Expert,51 660 PLN,Łabiszyn,Kujawsko-pomorskie,2016,240 000 km,2016,Diesel
Volkswagen,Crafter,200 633 PLN,Poznań,Wielkopolskie,2023,10 km,Diesel,1 968 cm3
Volkswagen,CRAFTER,123 000 PLN,Ksawerów,Łódzkie,2017,211 000 km,Diesel,2 000 cm3
Iveco,DAILY 65C15 3.0 HPI 150KM * WYWROTKA 3-stronna Klimatyzacja!,89 200 PLN,Daleszyce,Świętokrzyskie,2013,200 000 km,Diesel,2 998 cm3
Maxus,ELEKTRYK E-Deliver 9 L3H3 13m3 72kW 200KM,264 327 PLN,Łódź,Łódzkie,2022,10 km,2022,Elektryczny
Renault,Express,92 865 PLN,Mirków,Dolnośląskie,2023,5 km,2023,Benzyna
Ford,Transit,29 520 PLN,Kielce,Świętokrzyskie,2016,180 100 km,Diesel,1 995 cm3
Citroën,Jumper,55 350 PLN,Katowice,Śląskie,2016,313 000 km,Diesel,2 287 cm3
Mercedes-Benz,316,68 757 PLN,Tarnów,Małopolskie,2016,276 371 km,Diesel,2 143 cm3
Mercedes-Benz,Sprinter,22 500 PLN,Poznań,Wielkopolskie,2004,450 000 km,Diesel,2 200 cm3
Renault,Master,52 767 PLN,Czekanka,Śląskie,2018,620 447 km,Diesel,2 299 cm3
Renault,Master,221 277 PLN,Sosnowiec,Śląskie,2023,1 km,Diesel,2 299 cm3
Dodge Ram,,239 000 PLN,Daleszyce,Świętokrzyskie,2018,30 000 km,Benzyna,3 605 cm3
Opel,COMBO,15 990 PLN,Mierzyce,Łódzkie,2011,402 333 km,Diesel,1 598 cm3
Citroën,Berlingo,69 987 PLN,Złotniki,Wielkopolskie,2019,85 619 km,Diesel,1 499 cm3
Nissan,primastar,19 950 PLN,Syców,Dolnośląskie,2012,248 032 km,Diesel,1 995 cm3
Volkswagen,"TOURAN 1,6TDI",17 220 PLN,Opole,Opolskie,2012,287 036 km,Diesel,1 598 cm3
Fiat,DUCATO,116 727 PLN,Ostrów Mazowiecka,Mazowieckie,2021,179 000 km,Diesel,2 300 cm3
Fiat,Ducato Maxi L4H2,69 000 PLN,Bydgoszcz,Kujawsko-pomorskie,2018,215 000 km,Diesel,2 300 cm3
Toyota,PROACE FURGON,77 777 PLN,Wilkowice,Wielkopolskie,2017,120 000 km,Diesel,1 997 cm3
Peugeot,Boxer,41 900 PLN,Nowy Sącz,Małopolskie,2013,338 000 km,Diesel,2 999 cm3
Volkswagen,caddy,20 900 PLN,Niedzica,Małopolskie,2007,215 500 km,2007,Diesel
Renault,"Master 2,5 TDI",40 590 PLN,Ciechanowiec,Podlaskie,2007,266 593 km,2007,Diesel
Renault,trafic,24 900 PLN,Mogilany,Małopolskie,2007,370 000 km,2007,Diesel
Fiat,Ducato,63 900 PLN,Rychwał,Wielkopolskie,2017,249 000 km,Diesel,2 300 cm3
Renault,express-van,71 900 PLN,Łódź,Łódzkie,2021,25 900 km,Benzyna,1 333 cm3
Fiat,Ducato,188 000 PLN,Szczecin,Zachodniopomorskie,2015,299 165 km,Diesel,2 287 cm3
Mercedes-Benz,Sprinter,119 999 PLN,Żywocice,Opolskie,2016,71 000 km,Diesel,2 143 cm3
Volkswagen,Grand California,284 900 PLN,Gdynia,Pomorskie,2021,55 000 km,Diesel,1 968 cm3
Fiat,Ducato,99 000 PLN,Łódź,Łódzkie,2003,145 000 km,2003,Diesel
Volkswagen,T4,14 900 PLN,Lidzbark,Warmińsko-mazurskie,1999,302 880 km,Benzyna+LPG,2 000 cm3
Iveco,Daily,149 500 PLN,Danków,Świętokrzyskie,2018,82 740 km,Diesel,2 998 cm3
Opel,Movano,142 557 PLN,Mysłowice,Śląskie,2022,1 km,Diesel,2 198 cm3
Iveco,Daily 50C16 3.0 HPI Fabrycznie NOWY Dostępny Od Ręki ! Wywrotka wywrot 3-stronny 360cm **Najnowszy model**,197 900 PLN,Czyżew,Podlaskie,2023,10 km,Diesel,2 998 cm3
Dethleffs,TREND,485 000 PLN,Piaseczno,Mazowieckie,2020,11 000 km,2020,Diesel
Iveco,Daily 35S18 Hi-Matic 16m3 180KM,216 478 PLN,Chorzów,Śląskie,2023,1 km,Diesel,2 998 cm3
Iveco,Daily 35S18 Kontener 10EP + Drzwi Boczne 180KM,209 098 PLN,Chorzów,Śląskie,2022,1 km,Diesel,2 998 cm3
Mercedes-Benz,Sprinter 313 CDI,35 990 PLN,Stargard Szczeciński,Zachodniopomorskie,2010,126 000 km,Diesel,2 143 cm3
Fiat,Ducato,38 900 PLN,Dąbrowa Górnicza,Śląskie,2011,228 700 km,Diesel,2 287 cm3
Iveco,Daily 35S18 Kontener 8EP 180KM,212 173 PLN,Chorzów,Śląskie,2023,1 km,Diesel,2 998 cm3
Toyota,Proace,172 077 PLN,Sady,Wielkopolskie,2022,1 km,Diesel,1 997 cm3
Fiat,"Doblo VAN L1 1000 kg, BlueHDi 1.5, 100 KM",103 074 PLN,Włocławek,Kujawsko-pomorskie,2022,250 km,Diesel,1 499 cm3
Iveco,Daily,99 630 PLN,Występ,Mazowieckie,2015,325 364 km,Diesel,2 998 cm3
Fiat,DOBLO,17 220 PLN,Toruń,Kujawsko-pomorskie,2013,223 700 km,Diesel,1 248 cm3
Renault,master,128 700 PLN,Poznań,Wielkopolskie,2021,39 585 km,Diesel,2 299 cm3
Toyota,Proace,168 387 PLN,Siechnice,Dolnośląskie,2022,5 km,Diesel,1 997 cm3
Fiat,Doblo Maxi,31 900 PLN,Orneta,Warmińsko-mazurskie,2015,237 000 km,Diesel,1 598 cm3
Volkswagen,Crafter,103 899 PLN,Sokołów,Mazowieckie,2018,134 000 km,Diesel,2 000 cm3
Renault,TRAFIC FURGON,68 878 PLN,Wilkowice,Wielkopolskie,2018,157 000 km,Diesel,1 598 cm3
Ford,Transit Custom,41 500 PLN,Lenartowice,Wielkopolskie,2015,370 051 km,Diesel,2 198 cm3
Fiat,DUCATO L3 DOKA 160KM,174 352 PLN,Nowy Targ,Małopolskie,2023,1 km,Diesel,2 184 cm3
Renault,Master,74 907 PLN,Palędzie,Wielkopolskie,2019,315 328 km,Diesel,2 299 cm3
Peugeot,Partner,44 899 PLN,Sokołów,Mazowieckie,2017,149 000 km,Diesel,1 560 cm3
Volkswagen,Crafter,74 907 PLN,Palędzie,Wielkopolskie,2018,356 914 km,Diesel,1 968 cm3
Fiat,DUCATO,63 700 PLN,Wrocław,Dolnośląskie,2016,412 500 km,Diesel,2 287 cm3
Mercedes-Benz,Sprinter,137 900 PLN,Danków,Świętokrzyskie,2019,129 863 km,Diesel,2 143 cm3
Renault,Master,117 900 PLN,Danków,Świętokrzyskie,2020,144 436 km,Diesel,2 299 cm3
Mercedes-Benz,Sprinter 317 Extralong +40cm,199 000 PLN,Polkowice Dolne,Dolnośląskie,2021,28 000 km,Diesel,1 950 cm3
Toyota,Proace City,119 187 PLN,Siechnice,Dolnośląskie,2022,5 km,Diesel,1 499 cm3
Iveco,daily,139 000 PLN,Zbąszynek,Lubuskie,2019,72 000 km,Diesel,2 286 cm3
Renault,MASTER,104 999 PLN,Świdnik,Lubelskie,2018,133 500 km,Diesel,2 299 cm3
Renault,MASTER L2 H2,69 900 PLN,Łódź,Łódzkie,2018,155 000 km,Diesel,2 299 cm3
Ford,Custom Van L2H1 130KM,154 857 PLN,Mysłowice,Śląskie,2023,5 km,Diesel,1 998 cm3
Ford,Transit,163 454 PLN,Mysłowice,Śląskie,2022,1 km,Diesel,1 998 cm3
Renault,MASTER,98 398 PLN,Tarnowskie Góry,Śląskie,2018,257 000 km,Diesel,2 299 cm3
KNAUS,LIVE WAVE,349 000 PLN,Lipno,Kujawsko-pomorskie,2019,12 500 km,Diesel,2 300 cm3
Peugeot,Boxer,92 250 PLN,Myślenice,Małopolskie,2018,134 500 km,Diesel,2 000 cm3
Iveco,35S18HA8V,211 560 PLN,Wrocław,Dolnośląskie,2023,1 km,2023,Diesel
Citroën,JUMPER 2.0BlueHdi L3H3 KLIMA 130KM,66 999 PLN,Świdnik,Lubelskie,2017,247 000 km,Diesel,2 000 cm3
Opel,Combo,73 677 PLN,Wrocław,Dolnośląskie,2018,107 800 km,Diesel,1 598 cm3
Renault,Master,29 900 PLN,Kielce,Świętokrzyskie,2016,450 000 km,Diesel,2 300 cm3
Iveco,DAILY 35S16 Możliwość Gwarancji!,135 177 PLN,Łódź,Łódzkie,2020,92 900 km,Diesel,2 300 cm3
Opel,Movano L2H2 140KM,132 717 PLN,Mysłowice,Śląskie,2023,1 km,Diesel,2 198 cm3
Opel,Movano L4H2 165KM RP.2023,145 127 PLN,Mysłowice,Śląskie,2023,1 km,Diesel,2 198 cm3
Renault,MASTER 2.3D KONTENER 4.20m KLIMA,75 000 PLN,Świdnik,Lubelskie,2017,193 000 km,Diesel,2 300 cm3
Volkswagen,Caddy,69 900 PLN,Łódź,Łódzkie,2019,130 000 km,Diesel,2 000 cm3
Opel,MOVANO,46 900 PLN,Nowogard,Zachodniopomorskie,2011,250 122 km,Diesel,2 299 cm3
Toyota,ProAce,95 079 PLN,Nowy Sącz,Małopolskie,2020,85 000 km,Diesel,2 000 cm3
Renault,Trafic,59 038 PLN,Kiekrz,Wielkopolskie,2017,143 478 km,Diesel,1 598 cm3
Renault,MASTER,79 936 PLN,Suchy Las,Wielkopolskie,2019,329 658 km,Diesel,2 298 cm3
Peugeot,Boxer,29 520 PLN,Włocławek,Kujawsko-pomorskie,2010,225 000 km,Diesel,2 999 cm3
Citroën,Jumpy,56 949 PLN,Łuczyce,Małopolskie,2016,277 000 km,Diesel,1 997 cm3
Renault,Master,37 900 PLN,Momocicha,Świętokrzyskie,2011,273 000 km,Diesel,2 299 cm3
Peugeot,BOXER FURGON L3 H2,95 500 PLN,Wilkowice,Wielkopolskie,2018,123 000 km,Diesel,1 997 cm3
Peugeot,Boxer,32 000 PLN,Wrocław,Dolnośląskie,2011,250 000 km,Diesel,2 198 cm3
Mitsubishi,Canter,64 575 PLN,Poznań,Wielkopolskie,2006,290 000 km,Diesel,2 977 cm3
Renault,EXPRESS VAN PACK CLIM,92 127 PLN,Opole,Opolskie,2023,10 km,Benzyna,1 332 cm3
Renault,EXPRESS VAN PACK CLIM,89 175 PLN,Opole,Opolskie,2022,10 km,Benzyna,1 332 cm3
Renault,EXPRESS VAN PACK CLIM,93 480 PLN,Opole,Opolskie,2022,10 km,Diesel,1 332 cm3
Renault,Master,175 890 PLN,Opole,Opolskie,2023,10 km,Diesel,2 299 cm3
Renault,MASTER,196 677 PLN,Opole,Opolskie,2023,10 km,Diesel,2 299 cm3
Renault,MASTER,210 330 PLN,Opole,Opolskie,2023,10 km,Diesel,2 299 cm3
Renault,Master,152 397 PLN,Opole,Opolskie,2023,10 km,Diesel,2 299 cm3
Renault,MASTER,188 190 PLN,Opole,Opolskie,2023,10 km,Diesel,2 299 cm3
Renault,MASTER,207 870 PLN,Opole,Opolskie,2023,10 km,Diesel,2 299 cm3
Mercedes-Benz,Sprinter,66 500 PLN,Unisław Śląski,Dolnośląskie,1998,256 000 km,Diesel,2 900 cm3
Ford,Transit Connect,38 600 PLN,Ostrów Mazowiecka,Mazowieckie,2017,289 000 km,Diesel,1 500 cm3
Iveco,IVECO  BRYGADOWKA DOKA  WYWROTKA  7 OSOBOWA  NOWA,202 950 PLN,Zamarski,Śląskie,2021,2 000 km,Diesel,2 300 cm3
Iveco,BRYGADOWKA DOKA  7 OSOBOWA JAK NOWA 44000KM,159 900 PLN,Zamarski,Śląskie,2019,44 000 km,Diesel,2 300 cm3
Iveco,IVECO DOKA JAK NOWA  BRYGADÓWKA 7 OSÓB,116 850 PLN,Zamarski,Śląskie,2017,211 000 km,Diesel,2 300 cm3
Renault,Trafic III,97 785 PLN,Warszawa,Mazowieckie,2019,160 000 km,Diesel,1 598 cm3
Ford,Transit,179 000 PLN,Gliwice,Śląskie,Niski przebieg,2007,2 198 cm3,116 000 km
Citroën,Jumper,45 000 PLN,Kłodzko,Dolnośląskie,2015,245 000 km,Diesel,2 200 cm3
Fiat,ducato,45 000 PLN,Kłodzko,Dolnośląskie,2018,230 000 km,Diesel,2 287 cm3
Renault,Master,47 970 PLN,Kłobuck,Śląskie,2018,580 000 km,Diesel,2 299 cm3
Peugeot,EXPERT,25 900 PLN,Łask,Łódzkie,2007,164 000 km,Diesel,1 997 cm3
Iveco,Daily 35-180,55 000 PLN,Grabów nad Prosną,Wielkopolskie,2018,570 000 km,Diesel,2 998 cm3
Peugeot,Boxer,29 900 PLN,Kraków,Małopolskie,2012,301 230 km,Diesel,2 198 cm3
Renault,MASTER,114 390 PLN,Bolesławiec,Dolnośląskie,2021,115 124 km,Diesel,2 299 cm3
Renault,Master,96 500 PLN,Pruszcz Gdański,Pomorskie,2017,158 000 km,Diesel,2 299 cm3
Fiat,Ducato,49 999 PLN,Jarocin,Wielkopolskie,2018,174 235 km,Diesel,2 300 cm3
Kia,K2900 2.9 CRDI Wywrotka Kiper Wywrot PRODUCENT NOWY 60 burty OCYNK nowa,35 800 PLN,Poznań,Wielkopolskie,2009,398 000 km,Diesel,2 900 cm3
Renault,Master,64 000 PLN,Bochnia,Małopolskie,2016,90 000 km,2016,Diesel
Peugeot,BOXER,59 221 PLN,Kraków,Małopolskie,2017,227 000 km,Diesel,1 997 cm3
KNAUS,SKY Traveller 600 DKG 6 os.,220 000 PLN,Łask,Łódzkie,2017,89 000 km,Diesel,2 287 cm3
Volkswagen,T4,9 900 PLN,Gdańsk,Pomorskie,1998,316 000 km,Diesel,1 900 cm3
Peugeot,partner,48 585 PLN,Dłutów,Łódzkie,2013,89 000 km,2013,Elektryczny
Opel,COMBO Cargo Enjoy 1.6dt 100KM XL (H1L2) long,69 495 PLN,Warszawa,Mazowieckie,2019,47 300 km,Diesel,1 560 cm3
Opel,MOVANO DOKA BRYGADOWY NA BLIŹNIAKU Salon PL *,99 900 PLN,Wójtostwo,Świętokrzyskie,2018,99 000 km,Diesel,2 300 cm3
Renault,Kangoo,10 999 PLN,Warszawa,Mazowieckie,2007,200 579 km,Diesel,1 461 cm3
Opel,Corsa,33 900 PLN,Sokołów Podlaski,Mazowieckie,2018,107 300 km,Diesel,1 248 cm3
Opel,Movano,80 000 PLN,Łódź,Łódzkie,2021,13 570 km,Diesel,2 300 cm3
Ford,Transit Jumbo,89 000 PLN,Lidzbark Warmiński,Warmińsko-mazurskie,2019,139 000 km,Diesel,2 000 cm3
Fiat,DUCATO,57 000 PLN,Żywiec,Śląskie,2017,187 064 km,Diesel,2 287 cm3
Ford,Transit Custom,57 900 PLN,Głębowice,Małopolskie,2018,98 000 km,2018,Diesel
Opel,Movano,192 899 PLN,Krosno,Podkarpackie,2022,53 857 km,Diesel,2 299 cm3
Mercedes-Benz,Sprinter 319,59 800 PLN,Siedlce,Mazowieckie,2016,244 600 km,Diesel,2 987 cm3
Ford,Transit,69 999 PLN,Zielona Góra,Lubuskie,2016,125 786 km,Diesel,1 995 cm3
Fiat,Doblo,35 800 PLN,Staszów,Świętokrzyskie,2017,275 000 km,Diesel,1 598 cm3
Opel,Vivaro,24 900 PLN,Staszów,Świętokrzyskie,2008,218 234 km,Diesel,2 464 cm3
Peugeot,BOXER,55 288 PLN,Gdynia,Pomorskie,2013,760 000 km,Diesel,2 999 cm3
Peugeot,PARTNER L1,39 852 PLN,Łódź,Łódzkie,2017,144 000 km,Diesel,1 560 cm3
Peugeot,PARTNER L2,46 899 PLN,Łódź,Łódzkie,2018,160 000 km,Diesel,1 560 cm3
Fiat,DUCATO L4 H2,102 901 PLN,Łódź,Łódzkie,2018,160 000 km,Diesel,2 287 cm3
Toyota,PROACE,169 899 PLN,Łódź,Łódzkie,2022,14 km,Diesel,1 997 cm3
Mercedes-Benz,Sprinter,269 490 PLN,Łódź,Łódzkie,2023,15 km,Diesel,1 950 cm3
Ford,TRANSIT CUSTOM L2H1 long 2.0tdci 130 km klima czujniki tempomat,59 900 PLN,Rokietnica,Wielkopolskie,2018,88 900 km,Diesel,2 000 cm3
Volkswagen,Transporter T6,80 934 PLN,Gdańsk,Pomorskie,2019,152 000 km,Diesel,2 000 cm3
Ford,transit,33 000 PLN,Warszawa,Mazowieckie,2006,174 000 km,Diesel,2 402 cm3
Toyota,PROACE,95 000 PLN,Wrocław,Dolnośląskie,2018,131 000 km,Diesel,1 997 cm3
Nissan,CABSTAR,27 060 PLN,Poznań,Wielkopolskie,2008,298 000 km,Diesel,2 953 cm3
Nissan,TownStar,181 381 PLN,Opole,Opolskie,2023,1 km,2023,Elektryczny
Toyota,Proace brygadowy,106 750 PLN,Bydgoszcz,Kujawsko-pomorskie,2022,1 750 km,Diesel,1 997 cm3
Fiat,FIORINO,34 999 PLN,Zielona Góra,Lubuskie,2018,79 000 km,2018,Benzyna
Ford,Transit Connect,84 000 PLN,Kraków,Małopolskie,2018,37 063 km,Benzyna,999 cm3
