Name,Model,Price,City,Voivodeship,Production Year,Mileage,Engine Type,Engine Capacity
Aprilia,Tuono,6 999 PLN,Tarnowskie Góry,Śląskie,2020,17 000 km,Benzyna,125 cm3
Honda,NTV,10 500 PLN,Tarnowskie Góry,Śląskie,2000,50 000 km,Benzyna,650 cm3
Suzuki,Intruder,39 900 PLN,Gorzów Wielkopolski,Lubuskie,Niski przebieg,2016,805 cm3,6 037 km
Honda,VT,10 900 PLN,Rybnik,Śląskie,1992,13 000 km,Benzyna,583 cm3
Benelli,,34 990 PLN,Gliwice,Śląskie,2023,698 cm3,2023,Benzyna
Kymco,,61 999 PLN,Gliwice,Śląskie,2023,1 km,Benzyna,550 cm3
CF Moto,,32 999 PLN,Gliwice,Śląskie,2023,1 km,Benzyna,649 cm3
Benelli,,32 990 PLN,Gliwice,Śląskie,2023,698 cm3,2023,Benzyna
CF Moto,,54 999 PLN,Gliwice,Śląskie,2023,1 km,Benzyna,799 cm3
KTM,Duke,28 500 PLN,Chrzanów,Małopolskie,2018,16 000 km,Benzyna,799 cm3
Triumph,Tiger,71 800 PLN,Warszawa,Mazowieckie,2023,1 km,Benzyna,888 cm3
BMW,RT,38 990 PLN,Skarżysko-Kamienna,Świętokrzyskie,2019,30 000 km,Benzyna,1 250 cm3
Inny,Bili Bike,21 999 PLN,Gorzów Wielkopolski,Lubuskie,2023,1 km,2023,Elektryczny
Suzuki,Burgman,4 500 PLN,Bydgoszcz,Kujawsko-pomorskie,1999,26 713 km,Benzyna,398 cm3
Kawasaki,GTR,21 500 PLN,Rawicz,Wielkopolskie,2008,51 000 km,Benzyna,1 400 cm3
Suzuki,Boulevard,25 700 PLN,Lidzbark,Warmińsko-mazurskie,2012,23 500 km,Benzyna,805 cm3
BMW,R,103 200 PLN,Łódź,Łódzkie,2023,5 km,Benzyna,999 cm3
Honda,CB,30 900 PLN,Warszawa,Mazowieckie,2023,1 km,Benzyna,471 cm3
Suzuki,Burgman,14 000 PLN,Więcbork,Kujawsko-pomorskie,2017,14 600 km,Benzyna,400 cm3
Vespa,LX,10 300 PLN,Kraków,Małopolskie,Niski przebieg,2010,125 cm3,13 800 km
BMW,R,57 900 PLN,Rzeszów,Podkarpackie,2021,7 690 km,Benzyna,1 200 cm3
Suzuki,Bandit,5 400 PLN,Środa Wielkopolska,Wielkopolskie,1994,62 km,Benzyna,600 cm3
CF Moto,C-Force,33 699 PLN,Gliwice,Śląskie,2022,1 km,Benzyna,400 cm3
Rieju MRT SM,,15 990 PLN,Gliwice,Śląskie,2022,1 km,Benzyna,50 cm3
CF Moto,C-Force,37 399 PLN,Gliwice,Śląskie,2022,1 km,Benzyna,580 cm3
CF Moto,C-Force,39 499 PLN,Gliwice,Śląskie,2022,1 km,Benzyna,495 cm3
BMW,GS,55 990 PLN,Lublin,Lubelskie,2021,14 000 km,Benzyna,853 cm3
Kymco,MXU,10 500 PLN,Chojnice,Pomorskie,2005,1 km,Benzyna,250 cm3
Suzuki,GW 250,8 000 PLN,Legnica,Dolnośląskie,Niski przebieg,2013,248 cm3,23 575 km
VOGE 300GY RALLY,,21 890 PLN,Gliwice,Śląskie,2023,1 km,Benzyna,292 cm3
BMW,LT,19 900 PLN,Pszczyna,Śląskie,Niski przebieg,2002,1 278 cm3,87 000 km
Indian,Chief,89 593 PLN,Warszawa,Mazowieckie,2021,3 000 km,Benzyna,1 890 cm3
Honda,CBR,33 800 PLN,Warszawa,Mazowieckie,2023,1 km,Benzyna,471 cm3
Motocykl,,7 799 PLN,Nakło nad Notecią,Kujawsko-pomorskie,2022,1 km,Benzyna,49 cm3
Piaggio,MP-3,15 999 PLN,Zalasowa,Małopolskie,2014,24 000 km,Benzyna,500 cm3
Piaggio,X9,5 999 PLN,Mielec,Podkarpackie,2006,24 500 km,Benzyna,125 cm3
Bajaj Pulsar,,12 299 PLN,Nakło nad Notecią,Kujawsko-pomorskie,2022,1 km,Benzyna,125 cm3
Motocykl,,12 999 PLN,Nakło nad Notecią,Kujawsko-pomorskie,2022,1 km,Benzyna,125 cm3
Motocykl,,27 999 PLN,Nakło nad Notecią,Kujawsko-pomorskie,2022,1 km,2022,Elektryczny
Junak,,7 999 PLN,Nakło nad Notecią,Kujawsko-pomorskie,2022,1 km,Benzyna,49 cm3
Barton,Falcon,7 900 PLN,Nakło nad Notecią,Kujawsko-pomorskie,2023,1 km,Benzyna,125 cm3
Zipp Quantum,,7 799 PLN,Nakło nad Notecią,Kujawsko-pomorskie,2022,1 km,Benzyna,49 cm3
Barton,,10 700 PLN,Nakło nad Notecią,Kujawsko-pomorskie,2022,1 km,Benzyna,125 cm3
Motocykl,,28 999 PLN,Nakło nad Notecią,Kujawsko-pomorskie,2023,1 km,2023,Elektryczny
Malaguti Dune,,18 899 PLN,Nakło nad Notecią,Kujawsko-pomorskie,2021,1 km,Benzyna,125 cm3
Romet,,7 799 PLN,Nakło nad Notecią,Kujawsko-pomorskie,2022,1 km,Benzyna,49 cm3
Barton,,5 599 PLN,Nakło nad Notecią,Kujawsko-pomorskie,2023,1 km,Benzyna,49 cm3
Romet,747,7 799 PLN,Nakło nad Notecią,Kujawsko-pomorskie,2022,1 km,Benzyna,49 cm3
Zipp,,7 599 PLN,Nakło nad Notecią,Kujawsko-pomorskie,2022,1 km,Benzyna,125 cm3
Junak,,13 799 PLN,Nakło nad Notecią,Kujawsko-pomorskie,2022,1 km,Benzyna,125 cm3
Peugeot,,16 190 PLN,Nakło nad Notecią,Kujawsko-pomorskie,2022,1 km,Benzyna,125 cm3
Barton,,8 399 PLN,Nakło nad Notecią,Kujawsko-pomorskie,2023,1 km,Benzyna,125 cm3
Barton,,8 599 PLN,Nakło nad Notecią,Kujawsko-pomorskie,2022,1 km,Benzyna,125 cm3
Motocykl,,15 999 PLN,Nakło nad Notecią,Kujawsko-pomorskie,2022,1 km,Benzyna,125 cm3
Zipp,,12 600 PLN,Nakło nad Notecią,Kujawsko-pomorskie,2022,1 km,Benzyna,125 cm3
Romet,,7 399 PLN,Nakło nad Notecią,Kujawsko-pomorskie,2022,1 km,Benzyna,50 cm3
Barton,,10 700 PLN,Nakło nad Notecią,Kujawsko-pomorskie,2022,1 km,Benzyna,125 cm3
Romet,Division,8 299 PLN,Nakło nad Notecią,Kujawsko-pomorskie,2023,1 km,Benzyna,49 cm3
Romet,,5 999 PLN,Nakło nad Notecią,Kujawsko-pomorskie,2022,1 km,Benzyna,49 cm3
Motocykl,,26 999 PLN,Nakło nad Notecią,Kujawsko-pomorskie,2022,1 km,2022,Elektryczny
Beta RR,,19 720 PLN,Elbląg,Warmińsko-mazurskie,2021,7 460 km,Benzyna,124 cm3
Yamaha,XT,12 875 PLN,Warszawa,Mazowieckie,2006,42 000 km,Benzyna,660 cm3
Junak,M,12 499 PLN,Gliwice,Śląskie,2021,1 km,Benzyna,125 cm3
Bili Bike Miku Max,,8 499 PLN,Gliwice,Śląskie,2022,1 km,2022,Elektryczny
Bili Bike Ronic,,12 699 PLN,Gliwice,Śląskie,2022,1 km,2022,Elektryczny
Barton,,8 899 PLN,Gliwice,Śląskie,2021,1 km,Benzyna,250 cm3
Inny,Bili Bike,5 499 PLN,Gliwice,Śląskie,2022,1 km,2022,Elektryczny
Benelli,TNT,10 599 PLN,Gliwice,Śląskie,2021,1 km,Benzyna,125 cm3
Benelli,TRK 502,27 990 PLN,Gliwice,Śląskie,2021,1 km,Benzyna,500 cm3
Inny,KAYO,6 899 PLN,Gliwice,Śląskie,2022,1 km,Benzyna,110 cm3
Junak,M,14 299 PLN,Gliwice,Śląskie,2021,1 km,Benzyna,125 cm3
Inny,Bili Coco,7 745 PLN,Gliwice,Śląskie,2022,1 km,2022,Elektryczny
Kymco,X-Town,17 600 PLN,Gliwice,Śląskie,2021,1 km,Benzyna,125 cm3
Barton,Tres,6 699 PLN,Gliwice,Śląskie,2021,1 km,2021,Elektryczny
Barton,,4 999 PLN,Gliwice,Śląskie,2022,1 km,Benzyna,125 cm3
Barton,,11 399 PLN,Gliwice,Śląskie,2022,1 km,Benzyna,125 cm3
Malaguti Madison,,19 900 PLN,Gliwice,Śląskie,2019,1 km,Benzyna,278 cm3
Inny,Bili Bike,5 999 PLN,Gliwice,Śląskie,2022,1 km,2022,Elektryczny
Barton,,6 999 PLN,Gliwice,Śląskie,2022,1 km,Benzyna,125 cm3
Benelli,TRK 502,27 990 PLN,Gliwice,Śląskie,2021,1 km,Benzyna,500 cm3
Bili Bike Shino,,7 696 PLN,Gliwice,Śląskie,2022,1 km,2022,Elektryczny
BMW,GS,9 200 PLN,Mizerów,Śląskie,1998,194 000 km,Benzyna,1 100 cm3
BMW,XR,60 000 PLN,Pleszew,Wielkopolskie,2019,12 219 km,Benzyna,1 000 cm3
Husqvarna,Vitpilen,29 997 PLN,Elbląg,Warmińsko-mazurskie,2020,3 060 km,Benzyna,693 cm3
Honda,VFR,30 000 PLN,Okalewo,Kujawsko-pomorskie,2012,42 900 km,Benzyna,1 200 cm3
Simson KR,,6 700 PLN,Rdziostów,Małopolskie,1978,999 km,Benzyna,50 cm3
Kawasaki,ZX,19 900 PLN,Gdańsk,Pomorskie,2008,49 242 km,Benzyna,599 cm3
Piaggio,Beverly,21 800 PLN,Luboń,Wielkopolskie,2020,3 379 km,Benzyna,278 cm3
Inny,Bili Coco,11 799 PLN,Gliwice,Śląskie,2022,Elektryczny,Elektryczny,2022
Yamaha,,3 400 PLN,Rdziostów,Małopolskie,1987,9 999 km,Benzyna,50 cm3
CF Moto,C-Force,62 900 PLN,Przeźmierowo,Wielkopolskie,2022,1 km,Benzyna,1 000 cm3
Kawasaki,VN,36 900 PLN,Grudziądz,Kujawsko-pomorskie,2004,20 398 km,Benzyna,2 000 cm3
Honda,Shadow,11 500 PLN,Strzyżowice,Śląskie,1992,52 000 km,Benzyna,1 099 cm3
Yamaha,FJR,9 970 PLN,Warszawa,Mazowieckie,2009,124 000 km,Benzyna,1 300 cm3
CF Moto,C-Force,33 700 PLN,Tarnowskie Góry,Śląskie,2022,1 km,Benzyna,400 cm3
CF Moto,ZForce,87 900 PLN,Tarnowskie Góry,Śląskie,2022,1 km,Benzyna,963 cm3
CF Moto,C-Force,69 900 PLN,Tarnowskie Góry,Śląskie,2022,1 km,Benzyna,963 cm3
CF Moto,,84 900 PLN,Tarnowskie Góry,Śląskie,2022,1 km,Benzyna,963 cm3
CF Moto,C-Force,33 000 PLN,Tarnowskie Góry,Śląskie,2022,1 km,Benzyna,400 cm3
CF Moto,C-Force,30 900 PLN,Tarnowskie Góry,Śląskie,2021,1 km,Benzyna,495 cm3
CF Moto,C-Force,51 900 PLN,Tarnowskie Góry,Śląskie,2022,1 km,Benzyna,800 cm3
Honda,GL,172 900 PLN,Olsztyn,Warmińsko-mazurskie,2023,1 km,Benzyna,1 833 cm3
Inny,Bili Bike,31 449 PLN,Gorzów Wielkopolski,Lubuskie,2023,1 km,2023,Elektryczny
CF Moto,C-Force,42 899 PLN,Gliwice,Śląskie,2022,1 km,Benzyna,580 cm3
Honda,CRF,9 900 PLN,Łubowo,Zachodniopomorskie,2005,60 km,Benzyna,450 cm3
Kymco,Like,3 890 PLN,Tarnów,Małopolskie,2009,7 800 km,Benzyna,50 cm3
Triumph,Tiger,66 800 PLN,Warszawa,Mazowieckie,2023,1 km,Benzyna,888 cm3
Yamaha,XJ,3 900 PLN,Łubowo,Zachodniopomorskie,1995,61 000 km,Benzyna,600 cm3
Yamaha,YBR,6 900 PLN,Łubowo,Zachodniopomorskie,2015,31 000 km,Benzyna,124 cm3
Yamaha,TDM,7 300 PLN,Łubowo,Zachodniopomorskie,1998,65 000 km,Benzyna,850 cm3
BMW,XR,80 000 PLN,Trzemeszno,Wielkopolskie,2019,14 000 km,Benzyna,1 000 cm3
Kymco,Agility,12 590 PLN,Mielec,Podkarpackie,2023,1 km,Benzyna,125 cm3
Barton,,13 399 PLN,Mielec,Podkarpackie,2022,1 km,Benzyna,300 cm3
Kymco,Agility,11 990 PLN,Mielec,Podkarpackie,2023,1 km,Benzyna,125 cm3
Motocykl,,13 999 PLN,Kraków,Małopolskie,2022,1 km,Benzyna,125 cm3
Benelli,,38 990 PLN,Bielsko-Biała,Śląskie,2023,800 cm3,2023,Benzyna
Barton,,5 799 PLN,Bielsko-Biała,Śląskie,2021,1 km,Benzyna,50 cm3
Keeway,,8 400 PLN,Bielsko-Biała,Śląskie,2022,50 cm3,2022,Benzyna
Linhai,,24 490 PLN,Bielsko-Biała,Śląskie,2023,1 km,Benzyna,275 cm3
Motocykl,,7 999 PLN,Bielsko-Biała,Śląskie,2021,1 km,Benzyna,160 cm3
TGB Blade,,62 990 PLN,Bielsko-Biała,Śląskie,2022,997 cm3,2022,Benzyna
TGB,,41 490 PLN,Bielsko-Biała,Śląskie,2022,1 km,Benzyna,561 cm3
Linhai,,22 990 PLN,Bielsko-Biała,Śląskie,2023,1 km,Benzyna,275 cm3
TGB Blade,,59 990 PLN,Bielsko-Biała,Śląskie,2022,997 cm3,2022,Benzyna
Junak,125 Racer,9 199 PLN,Bielsko-Biała,Śląskie,2023,125 cm3,2023,Benzyna
Junak,M11,14 699 PLN,Bielsko-Biała,Śląskie,2023,125 cm3,2023,Benzyna
Benelli,BN 125,11 990 PLN,Bielsko-Biała,Śląskie,2023,125 cm3,2023,Benzyna
Triumph,Street Scrambler,56 450 PLN,Kraków,Małopolskie,2023,1 km,Benzyna,900 cm3
CF Moto,,30 899 PLN,Chotomów,Mazowieckie,2021,1 km,Benzyna,500 cm3
Triumph,Tiger,89 700 PLN,Kraków,Małopolskie,2022,1 km,Benzyna,1 160 cm3
Triumph,Bonneville,61 550 PLN,Kraków,Małopolskie,2023,1 km,Benzyna,1 200 cm3
Kymco,Xciting,6 500 PLN,Różanki,Lubuskie,Niski przebieg,2006,498 cm3,31 600 km
BMW,R,65 900 PLN,Świdnik,Lubelskie,2020,1 300 km,Benzyna,1 254 cm3
Suzuki,VL 800 Volusia,19 900 PLN,Łuków,Lubelskie,2004,42 000 km,Benzyna,800 cm3
Honda,NSS,19 699 PLN,Radom,Mazowieckie,2019,6 000 km,Benzyna,125 cm3
Kawasaki,Z,19 999 PLN,Radom,Mazowieckie,2008,34 000 km,Benzyna,748 cm3
Harley-Davidson,Dyna Fat Bob,59 000 PLN,Pszczyna,Śląskie,Niski przebieg,2014,1 690 cm3,45 000 km
Honda,CBR,8 200 PLN,Dywity,Warmińsko-mazurskie,Niski przebieg,2007,999 cm3,30 000 km
Motocykl,,19 999 PLN,Kraków,Małopolskie,2021,1 km,Benzyna,471 cm3
Honda,CM,5 900 PLN,Bolimów,Łódzkie,1978,16 930 km,Benzyna,185 cm3
Triumph,Tiger,73 950 PLN,Warszawa,Mazowieckie,2023,1 km,Benzyna,888 cm3
Triumph,Speed Triple,6 800 PLN,Dywity,Warmińsko-mazurskie,Niski przebieg,2010,675 cm3,10 000 km
KTM,EXC,40 000 PLN,Oleśnica,Dolnośląskie,2020,18 km,Benzyna,350 cm3
Rieju MRT,,7 690 PLN,Tarnów,Małopolskie,2017,7 000 km,Benzyna,50 cm3
Indian,Chief,49 500 PLN,Garwolin,Mazowieckie,2010,2 430 km,Benzyna,1 800 cm3
Kymco,,2 500 PLN,Nowy Sącz,Małopolskie,2012,5 614 km,Benzyna,50 cm3
Aprilia,Scarabeo,5 900 PLN,Tarnów,Małopolskie,2012,16 000 km,Benzyna,125 cm3
Yamaha,FJR,27 900 PLN,Bujaków,Śląskie,2012,99 500 km,Benzyna,1 298 cm3
Yamaha,Virago,16 500 PLN,Garwolin,Mazowieckie,1994,2 211 km,Benzyna,750 cm3
Honda,CBR,12 900 PLN,Lublin,Lubelskie,Niski przebieg,2000,929 cm3,39 541 km
Can-Am,Maverick,133 000 PLN,Świdnica,Dolnośląskie,2019,200 km,Benzyna,900 cm3
Polaris,Ranger XP,127 999 PLN,Rzekuń,Mazowieckie,2022,1 km,Benzyna,999 cm3
Polaris,Outlaw,14 999 PLN,Rzekuń,Mazowieckie,2021,1 km,2021,Benzyna
SYM,MAX,7 700 PLN,Szamocin,Wielkopolskie,2018,28 069 km,Benzyna,600 cm3
Polaris,RZR,31 999 PLN,Rzekuń,Mazowieckie,2022,1 km,Benzyna,180 cm3
Polaris,RZR,99 999 PLN,Rzekuń,Mazowieckie,2022,1 km,Benzyna,999 cm3
Harley-Davidson,V-Rod Night Rod,62 000 PLN,Piecewo,Wielkopolskie,2014,16 900 km,Benzyna,1 250 cm3
BMW,K,39 999 PLN,Częstochowa,Śląskie,2014,128 000 km,Benzyna,1 600 cm3
Suzuki,Burgman,4 900 PLN,Kraków,Małopolskie,2006,49 029 km,Benzyna,125 cm3
Suzuki,GSR,27 300 PLN,Wągrowiec,Wielkopolskie,2016,7 455 km,Benzyna,749 cm3
Yamaha,V Star,20 000 PLN,Tychy,Śląskie,2006,20 900 km,Benzyna,650 cm3
Zontes,125 G1 Spoke,17 499 PLN,Ełk,Warmińsko-mazurskie,2022,124 cm3,2022,Benzyna
CF Moto,,19 900 PLN,Chotomów,Mazowieckie,2022,1 km,Benzyna,300 cm3
Harley-Davidson,Sportster,29 500 PLN,Gdynia,Pomorskie,2002,30 000 km,Benzyna,883 cm3
Honda,Varadero,7 250 PLN,Chełmża,Kujawsko-pomorskie,1999,99 999 km,Benzyna,1 000 cm3
Yamaha,FZ,15 500 PLN,Katowice,Śląskie,2007,48 000 km,Benzyna,600 cm3
Honda,NSS,24 400 PLN,Siedlce,Mazowieckie,2023,1 km,Benzyna,125 cm3
Honda,VTX,26 500 PLN,Łask,Łódzkie,2006,5 250 km,Benzyna,1 300 cm3
BMW,R,38 130 PLN,Tarnów,Małopolskie,1997,23 404 km,Benzyna,1 170 cm3
CF Moto,,19 900 PLN,Chotomów,Mazowieckie,2022,1 km,Benzyna,300 cm3
Yamaha,Royal Star,27 500 PLN,Muszyna,Małopolskie,2007,19 800 km,Benzyna,1 300 cm3
Benyco,,5 599 PLN,Stara Błotnica,Mazowieckie,2022,125 cm3,2022,Benzyna
Motocykl,,4 499 PLN,Stara Błotnica,Mazowieckie,2023,125 cm3,2023,Benzyna
Motocykl,,1 399 PLN,Stara Błotnica,Mazowieckie,2023,49 cm3,2023,Benzyna
Harley-Davidson,Touring Street Glide,95 000 PLN,Przeworsk,Podkarpackie,2014,17 500 km,Benzyna,1 690 cm3
Harley-Davidson,Touring Street Glide,82 000 PLN,Przeworsk,Podkarpackie,2021,2 300 km,Benzyna,1 749 cm3
Peugeot,Speedfight,13 990 PLN,Grudziądz,Kujawsko-pomorskie,2023,1 km,Benzyna,49 cm3
Piaggio,,13 500 PLN,Grudziądz,Kujawsko-pomorskie,2022,1 km,2022,Elektryczny
Junak,Vintage,9 590 PLN,Grudziądz,Kujawsko-pomorskie,2022,1 km,Benzyna,125 cm3
Yamaha,XV,40 900 PLN,Swarzędz,Wielkopolskie,Niski przebieg,2011,1 854 cm3,24 500 km
Suzuki,Boulevard,36 900 PLN,Nieporęt,Mazowieckie,2018,13 200 km,Benzyna,1 462 cm3
Motocykl,,19 899 PLN,Chotomów,Mazowieckie,2022,1 km,2022,Elektryczny
Gas Gas EC,,22 500 PLN,Lublin,Lubelskie,2022,1 km,2022,Elektryczny
Harley-Davidson,Dyna Wide Glide,27 900 PLN,Przeźmierowo,Wielkopolskie,1999,52 549 km,Benzyna,1 450 cm3
Harley-Davidson,FLHTCU Ultra,36 900 PLN,Przeźmierowo,Wielkopolskie,Niski przebieg,2006,1 450 cm3,51 422 km
Harley-Davidson,FLH Electra Glide,72 900 PLN,Przeźmierowo,Wielkopolskie,2017,41 584 km,Benzyna,1 753 cm3
Harley-Davidson,Touring Road King,42 900 PLN,Przeźmierowo,Wielkopolskie,Niski przebieg,2003,1 450 cm3,61 988 km
Suzuki,GSX-R,11 000 PLN,Kraków,Małopolskie,2001,47 500 km,Benzyna,599 cm3
Triumph,Tiger,44 000 PLN,Warszawa,Mazowieckie,2023,1 km,Benzyna,660 cm3
Triumph,Street Triple,59 900 PLN,Warszawa,Mazowieckie,2022,1 km,Benzyna,765 cm3
Triumph,Tiger,89 680 PLN,Warszawa,Mazowieckie,2022,1 km,Benzyna,1 200 cm3
Triumph,Speedmaster,73 500 PLN,Warszawa,Mazowieckie,2022,1 km,Benzyna,1 200 cm3
Malaguti,,5 900 PLN,Ciechanów,Mazowieckie,Niski przebieg,2011,153 cm3,33 069 km
VOGE 300 DS,,15 999 PLN,Zagórz,Podkarpackie,2021,1 km,Benzyna,300 cm3
BMW,GS,71 340 PLN,Podzamcze,Świętokrzyskie,Niski przebieg,2017,1 170 cm3,8 801 km
Suzuki,Marauder,10 300 PLN,Poznań,Wielkopolskie,1998,32 150 km,Benzyna,800 cm3
Kawasaki,Ninja 250R,9 900 PLN,Jawornik,Małopolskie,Niski przebieg,2008,250 cm3,18 000 km
Kymco,People,4 500 PLN,Rososza,Łódzkie,2015,28 000 km,Benzyna,125 cm3
Yamaha,FZ,10 900 PLN,Mizerów,Śląskie,2005,39 000 km,Benzyna,600 cm3
BMW,RT,15 900 PLN,Mizerów,Śląskie,2002,67 000 km,Benzyna,1 150 cm3
Yamaha,FZ,19 950 PLN,Stobierna,Podkarpackie,2008,17 000 km,Benzyna,600 cm3
Ducati,Monster,38 000 PLN,Brańsk,Podlaskie,Niski przebieg,2016,1 200 cm3,11 993 km
BMW,GS,70 500 PLN,Warszawa,Mazowieckie,2018,26 416 km,Benzyna,1 200 cm3
TGB Blade,,27 900 PLN,Sulęcinek,Wielkopolskie,2018,2 128 km,Benzyna,561 cm3
Kawasaki,,11 999 PLN,Częstochowa,Śląskie,2015,29 000 km,Benzyna,300 cm3
Piaggio,X7,6 499 PLN,Częstochowa,Śląskie,2009,43 000 km,Benzyna,250 cm3
Kawasaki,Ninja 1000 SX,33 999 PLN,Częstochowa,Śląskie,2018,83 000 km,Benzyna,1 000 cm3
MV AGUSTA,Brutale,23 500 PLN,Brańsk,Podlaskie,2014,19 317 km,Benzyna,675 cm3
Honda,CBR,15 000 PLN,Jasienica Rosielna,Podkarpackie,2011,34 463 km,Benzyna,600 cm3
Yamaha,MT,39 500 PLN,Gdańsk,Pomorskie,Niski przebieg,2011,1 700 cm3,15 000 km
Inny,MRF,5 600 PLN,Busko-Zdrój,Świętokrzyskie,2022,10 km,Benzyna,150 cm3
CF Moto,,96 899 PLN,Chotomów,Mazowieckie,2022,1 km,Benzyna,1 000 cm3
Honda,CB,20 400 PLN,Stanisławice,Małopolskie,2019,15 537 km,Benzyna,471 cm3
BMW,S,39 900 PLN,Grodzisk Wielkopolski,Wielkopolskie,2014,43 000 km,2014,Benzyna
CF Moto,,37 399 PLN,Chotomów,Mazowieckie,2022,1 km,Benzyna,500 cm3
Motocykl,,21 000 PLN,Pradła,Śląskie,2022,1 km,2022,Elektryczny
Triumph,Street Triple,21 800 PLN,Mizerów,Śląskie,2013,29 000 km,Benzyna,675 cm3
Can-Am,Ryker,58 899 PLN,Lublin,Lubelskie,2022,1 km,Benzyna,900 cm3
Polaris,RZR,109 200 PLN,Warszawa,Mazowieckie,2021,1 580 km,Benzyna,999 cm3
Kymco,Venox,8 900 PLN,Mizerów,Śląskie,2002,12 000 km,Benzyna,250 cm3
Suzuki,Burgman,13 300 PLN,Mizerów,Śląskie,2010,51 000 km,Benzyna,400 cm3
Keeway,Superlight,8 900 PLN,Mizerów,Śląskie,2019,1 600 km,Benzyna,125 cm3
Benelli,TRK 502,19 900 PLN,Mizerów,Śląskie,2017,41 000 km,Benzyna,500 cm3
Kawasaki,GPZ,6 900 PLN,Mizerów,Śląskie,1996,15 000 km,Benzyna,500 cm3
Gilera,,12 400 PLN,Mizerów,Śląskie,2008,53 000 km,2008,Benzyna
Suzuki,Marauder,19 800 PLN,Mizerów,Śląskie,2005,49 000 km,Benzyna,800 cm3
Kymco,Agility,5 800 PLN,Mizerów,Śląskie,2014,46 000 km,Benzyna,150 cm3
Triumph,Speed Triple,22 600 PLN,Mizerów,Śląskie,2011,64 000 km,Benzyna,1 050 cm3
Yamaha,Majesty,5 800 PLN,Mizerów,Śląskie,2004,74 000 km,Benzyna,400 cm3
Yamaha,Virago,16 190 PLN,Pyrzyce,Zachodniopomorskie,2002,5 890 km,Benzyna,535 cm3
Kymco,MXU,14 999 PLN,Kokoszkowy,Pomorskie,2009,4 600 km,Benzyna,271 cm3
Yamaha,MT,55 400 PLN,Kłodzko,Dolnośląskie,2022,1 km,Benzyna,890 cm3
Yamaha,MT,36 000 PLN,Kłodzko,Dolnośląskie,2022,1 km,Benzyna,689 cm3
Yamaha,XTZ,52 000 PLN,Kłodzko,Dolnośląskie,2023,689 cm3,2023,Benzyna
BMW,R,98 400 PLN,Koło,Wielkopolskie,2021,688 km,Benzyna,1 802 cm3
CF Moto,,40 900 PLN,Chotomów,Mazowieckie,2022,17 km,Benzyna,600 cm3
Honda,VFR,31 900 PLN,Stanisławice,Małopolskie,Niski przebieg,2015,782 cm3,43 326 km
Harley-Davidson,Softail,135 000 PLN,Chełmno,Kujawsko-pomorskie,2009,1 000 km,Benzyna,1 584 cm3
Harley-Davidson,Sportster,355 000 PLN,Chełmno,Kujawsko-pomorskie,2014,2 389 km,2014,Benzyna
Suzuki,Hayabusa,77 121 PLN,Wrocław,Dolnośląskie,2022,230 km,2022,Benzyna
Harley-Davidson,Softail,255 000 PLN,Chełmno,Kujawsko-pomorskie,2016,1 354 km,Benzyna,1 800 cm3
Harley-Davidson,Softail Fat Boy,255 000 PLN,Chełmno,Kujawsko-pomorskie,2017,9 154 km,Benzyna,1 745 cm3
Harley-Davidson,Softail Fat Boy,255 000 PLN,Chełmno,Kujawsko-pomorskie,2018,3 501 km,Benzyna,1 868 cm3
Harley-Davidson,Softail V-Rod,300 000 PLN,Chełmno,Kujawsko-pomorskie,2011,10 000 km,Benzyna,1 250 cm3
Harley-Davidson,FXSB Breakout,355 000 PLN,Chełmno,Kujawsko-pomorskie,2014,1 000 km,Benzyna,1 700 cm3
Yamaha,WR,21 000 PLN,Świdnica,Dolnośląskie,Niski przebieg,2009,449 cm3,5 500 km
Aprilia,Atlantic,4 300 PLN,Mizerów,Śląskie,2003,73 000 km,Benzyna,200 cm3
Piaggio,Ape Classic Van,59 995 PLN,Łódź,Łódzkie,1990,1 km,1990,Benzyna
Kawasaki,ZR,5 700 PLN,Góra,Dolnośląskie,Niski przebieg,2000,748 cm3,7 800 km
Suzuki,Burgman,12 300 PLN,Mizerów,Śląskie,2007,59 000 km,Benzyna,650 cm3
Kawasaki,GTR,38 700 PLN,Białystok,Podlaskie,2019,1 300 km,Benzyna,1 400 cm3
Yamaha,XVZ,27 600 PLN,Białystok,Podlaskie,2008,38 100 km,Benzyna,1 300 cm3
Kawasaki,Vulcan,20 600 PLN,Białystok,Podlaskie,2005,38 800 km,Benzyna,1 600 cm3
Polaris,Sportsman,38 800 PLN,Białystok,Podlaskie,2017,500 km,Benzyna,850 cm3
Honda,Valkyrie,26 700 PLN,Białystok,Podlaskie,1998,64 100 km,Benzyna,1 500 cm3
Honda,GL,36 800 PLN,Białystok,Podlaskie,2006,45 000 km,Benzyna,1 800 cm3
Kawasaki,Vulcan,28 700 PLN,Białystok,Podlaskie,2011,35 000 km,Benzyna,1 700 cm3
Kawasaki,Vulcan,29 800 PLN,Białystok,Podlaskie,2014,41 800 km,Benzyna,1 700 cm3
Kawasaki,ZZR,9 500 PLN,Sandomierz,Świętokrzyskie,2004,78 000 km,Benzyna,1 200 cm3
Yamaha,Drag Star,13 900 PLN,Zielona Góra,Lubuskie,1998,35 360 km,Benzyna,649 cm3
Kawasaki,Vulcan,24 900 PLN,Sokółka,Podlaskie,2008,17 760 km,2008,Benzyna
